Survey,Start (UTC),Mean Lat,Mean Lon,Project,MARLIN,MARLIN UUID,Averaging Period (sec),U Ship (m/sec),V Ship (m/sec),Bottom Depth,Depth,U (m/sec),V (m/sec),Avg QC,Bin Attendance %
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,32.8,.06,0,11.2,62
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,40.8,.04,0,8.4,70
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,48.8,.02,-.01,7.1,71
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,56.8,.03,-.03,7.5,70
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,64.8,.04,-.04,7.7,69
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,72.8,.06,-.07,7.6,68
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,80.8,.09,-.05,6.9,68
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,88.8,.12,-.05,7.3,67
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,96.8,.15,-.06,8.4,66
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,104.8,.15,-.06,7.2,66
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,112.8,.11,-.06,7.8,65
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,120.8,.06,-.08,9.1,64
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,128.8,.07,-.07,8.2,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,136.8,.06,-.07,7.5,64
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,144.8,.06,-.06,7.7,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,152.8,.07,-.08,8.3,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,160.8,.05,-.08,7.4,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,168.8,.05,-.08,7.5,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,176.8,.03,-.07,7.2,58
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,184.8,.01,-.07,8.3,59
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,192.8,.02,-.08,7.5,59
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,200.8,.02,-.08,7.3,59
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,208.8,.04,-.09,7.7,64
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,216.8,.06,-.1,7.8,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,224.8,.07,-.08,8.1,63
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,232.8,.08,-.08,9.7,59
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,240.8,.08,-.09,10,58
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,248.8,.08,-.09,10.3,58
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,256.8,.07,-.1,10.5,58
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,264.8,.08,-.12,10,57
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,272.8,.09,-.14,8.8,57
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,280.8,.1,-.14,8.5,61
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,288.8,.09,-.13,7.8,56
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,296.8,.1,-.12,9.3,53
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,304.8,.1,-.12,9.2,49
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,312.8,.13,-.11,9,43
SS199802,1998-03-19 21:40:00,-50.518,140.989,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.18,-.08,3896,320.8,.12,-.11,8.8,42
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,16.8,.16,-.1,0,0
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,24.8,.06,-.06,9.1,42
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,32.8,.07,-.05,10.4,48
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,40.8,.06,-.06,9.8,47
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,48.8,.04,-.06,7.6,60
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,56.8,.04,-.08,7.8,59
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,64.8,.07,-.1,8.1,59
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,72.8,.09,-.1,6.8,57
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,80.8,.1,-.1,7.2,57
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,88.8,.14,-.09,6.3,56
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,96.8,.17,-.11,9.1,54
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,104.8,.15,-.11,8.3,55
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,112.8,.13,-.11,8.1,54
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,120.8,.1,-.13,8.9,52
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,128.8,.09,-.13,8.8,50
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,136.8,.08,-.12,8.7,50
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,144.8,.09,-.12,7.8,51
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,152.8,.09,-.13,8.1,51
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,160.8,.07,-.14,7.3,51
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,168.8,.06,-.12,9.4,49
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,176.8,.05,-.13,9.2,40
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,184.8,.06,-.1,10.6,48
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,192.8,.04,-.1,12.4,47
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,200.8,.06,-.11,12.5,50
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,208.8,.09,-.13,9.2,52
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,216.8,.08,-.13,8.4,53
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,224.8,.08,-.13,8.2,51
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,232.8,.09,-.12,9.6,47
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,240.8,.1,-.13,10.4,46
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,248.8,.11,-.13,9.8,38
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,256.8,.11,-.13,9.7,37
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,264.8,.13,-.16,9.4,39
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,272.8,.14,-.17,8.4,47
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,280.8,.14,-.17,8.3,50
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,288.8,.14,-.16,9.3,39
SS199802,1998-03-19 22:00:00,-50.519,140.993,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,.16,-.1,3896,296.8,.13,-.16,9.5,30
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,16.8,-.01,-.14,9.6,34
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,24.8,-.04,-.13,10.4,45
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,32.8,-.03,-.13,10.7,43
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,40.8,-.06,-.13,9.8,42
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,48.8,-.05,-.13,8.1,41
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,56.8,-.05,-.15,7.8,40
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,64.8,-.02,-.17,8.5,40
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,72.8,0,-.18,7.5,39
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,80.8,.02,-.17,8,39
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,88.8,.06,-.16,7.8,39
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,96.8,1.32,1.04,0,0
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,104.8,.08,-.18,9.3,37
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,112.8,.06,-.16,8.5,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,120.8,.03,-.18,8.9,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,128.8,-.01,-.17,9.4,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,136.8,-.02,-.18,8.5,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,144.8,-.03,-.18,7.5,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,152.8,-.01,-.19,9.1,36
SS199802,1998-03-19 22:20:00,-50.514,141,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,1.32,1.04,3896,160.8,-.02,-.19,8.9,33
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,16.8,4.27,3.73,0,0
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,24.8,.09,-.02,15.8,48
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,32.8,.08,-.05,15.4,69
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,40.8,.09,-.05,14.4,68
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,48.8,.09,-.06,12.4,68
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,56.8,.06,-.08,11.4,67
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,64.8,.06,-.11,10,66
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,72.8,.09,-.12,9.6,66
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,80.8,.12,-.11,9.4,65
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,88.8,.15,-.09,9.4,65
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,96.8,.15,-.09,10,65
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,104.8,.14,-.08,11.4,61
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,112.8,.13,-.08,12.6,57
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,120.8,.15,-.05,12.4,52
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,128.8,.11,-.06,12.7,48
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,136.8,.09,-.08,11.4,40
SS199802,1998-03-19 22:40:00,-50.48,141.057,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,4.27,3.73,3897,144.8,.09,-.08,11.7,44
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,16.8,3.92,4.04,0,0
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,24.8,.05,-.05,14.4,65
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,32.8,.06,-.05,14.1,71
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,40.8,.04,-.06,14.3,72
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,48.8,.03,-.07,12.6,70
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,56.8,.03,-.09,12.7,69
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,64.8,.04,-.11,12.4,66
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,72.8,.05,-.13,13.4,65
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,80.8,.09,-.11,13.2,62
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,88.8,.1,-.06,13.6,59
SS199802,1998-03-19 23:00:00,-50.439,141.127,Sub Antarctic Front Dynamics Experiment (SAFDE) 1997-1998,4909,89931474-fd75-420d-96de-659d04e99b52,1200,3.92,4.04,3929,96.8,.1,-.05,13.7,50
